Date,Deaths,ObjectId
1583384400000,1,17102
1583470800000,1,17103
1583816400000,1,17104
1584162000000,2,17105
1584248400000,1,17106
1584421200000,3,17107
1584507600000,1,17108
1584594000000,2,17109
1584680400000,2,17110
1584766800000,7,17111
1584853200000,3,17112
1584939600000,5,17113
1585026000000,14,17114
1585112400000,20,17115
1585198800000,13,17116
1585285200000,18,17117
1585371600000,12,17118
1585458000000,19,17119
1585544400000,22,17120
1585630800000,31,17121
1585717200000,31,17122
1585803600000,35,17123
1585890000000,30,17124
1585976400000,35,17125
1586062800000,43,17126
1586149200000,44,17127
1586235600000,45,17128
1586322000000,43,17129
1586408400000,39,17130
1586494800000,41,17131
1586581200000,41,17132
1586667600000,36,17133
1586754000000,45,17134
1586840400000,49,17135
1586926800000,42,17136
1587013200000,43,17137
1587099600000,56,17138
1587186000000,39,17139
1587272400000,51,17140
1587358800000,50,17141
1587445200000,47,17142
1587531600000,44,17143
1587618000000,52,17144
1587704400000,39,17145
1587790800000,41,17146
1587877200000,50,17147
1587963600000,42,17148
1588050000000,54,17149
1588136400000,45,17150
1588222800000,51,17151
1588309200000,51,17152
1588395600000,30,17153
1588482000000,41,17154
1588568400000,62,17155
1588654800000,39,17156
1588741200000,49,17157
1588827600000,42,17158
1588914000000,34,17159
1589000400000,33,17160
1589086800000,38,17161
1589173200000,45,17162
1589259600000,43,17163
1589346000000,40,17164
1589432400000,46,17165
1589518800000,34,17166
1589605200000,37,17167
1589691600000,42,17168
1589778000000,23,17169
1589864400000,37,17170
1589950800000,39,17171
1590037200000,38,17172
1590123600000,37,17173
1590210000000,41,17174
1590296400000,36,17175
1590382800000,36,17176
1590469200000,24,17177
1590555600000,39,17178
1590642000000,41,17179
1590728400000,27,17180
1590814800000,37,17181
1590901200000,35,17182
1590987600000,32,17183
1591074000000,41,17184
1591160400000,41,17185
1591246800000,26,17186
1591333200000,32,17187
1591419600000,33,17188
1591506000000,30,17189
1591592400000,25,17190
1591678800000,33,17191
1591765200000,27,17192
1591851600000,31,17193
1591938000000,39,17194
1592024400000,25,17195
1592110800000,34,17196
1592197200000,30,17197
1592283600000,46,17198
1592370000000,32,17199
1592456400000,33,17200
1592542800000,28,17201
1592629200000,41,17202
1592715600000,36,17203
1592802000000,55,17204
1592888400000,60,17205
1592974800000,40,17206
1593061200000,54,17207
1593147600000,47,17208
1593234000000,53,17209
1593320400000,53,17210
1593406800000,51,17211
1593493200000,54,17212
1593579600000,71,17213
1593666000000,79,17214
1593752400000,75,17215
1593838800000,87,17216
1593925200000,79,17217
1594011600000,105,17218
1594098000000,108,17219
1594184400000,135,17220
1594270800000,128,17221
1594357200000,120,17222
1594443600000,143,17223
1594530000000,148,17224
1594616400000,166,17225
1594702800000,160,17226
1594789200000,174,17227
1594875600000,191,17228
1594962000000,184,17229
1595048400000,174,17230
1595134800000,198,17231
1595221200000,191,17232
1595307600000,195,17233
1595394000000,195,17234
1595480400000,208,17235
1595566800000,199,17236
1595653200000,203,17237
1595739600000,192,17238
1595826000000,174,17239
1595912400000,186,17240
1595998800000,182,17241
1596085200000,207,17242
1596171600000,206,17243
1596258000000,192,17244
1596344400000,173,17245
1596430800000,187,17246
1596517200000,204,17247
1596603600000,204,17248
1596690000000,177,17249
1596776400000,165,17250
1596862800000,139,17251
1596949200000,144,17252
1597035600000,153,17253
1597122000000,154,17254
1597208400000,152,17255
1597294800000,142,17256
1597381200000,119,17257
1597467600000,112,17258
1597554000000,89,17259
1597640400000,94,17260
1597726800000,91,17261
1597813200000,99,17262
1597899600000,91,17263
1597986000000,90,17264
1598072400000,73,17265
1598158800000,71,17266
1598245200000,62,17267
1598331600000,72,17268
1598418000000,78,17269
1598504400000,53,17270
1598590800000,65,17271
1598677200000,52,17272
1598763600000,44,17273
1598850000000,51,17274
1598936400000,51,17275
1599022800000,40,17276
1599109200000,38,17277
1599195600000,39,17278
1599282000000,31,17279
1599368400000,39,17280
1599454800000,36,17281
1599541200000,24,17282
1599627600000,24,17283
1599714000000,17,17284
1599800400000,6,17285
1599886800000,2,17286
1599973200000,1,17287
