Date,Deaths,ObjectId
1583384400000,1,8919
1583470800000,1,8920
1583816400000,1,8921
1584162000000,2,8922
1584248400000,1,8923
1584421200000,3,8924
1584507600000,1,8925
1584594000000,2,8926
1584680400000,2,8927
1584766800000,7,8928
1584853200000,3,8929
1584939600000,5,8930
1585026000000,14,8931
1585112400000,20,8932
1585198800000,13,8933
1585285200000,18,8934
1585371600000,12,8935
1585458000000,19,8936
1585544400000,22,8937
1585630800000,31,8938
1585717200000,31,8939
1585803600000,35,8940
1585890000000,30,8941
1585976400000,35,8942
1586062800000,43,8943
1586149200000,44,8944
1586235600000,45,8945
1586322000000,43,8946
1586408400000,39,8947
1586494800000,41,8948
1586581200000,41,8949
1586667600000,36,8950
1586754000000,45,8951
1586840400000,49,8952
1586926800000,42,8953
1587013200000,43,8954
1587099600000,56,8955
1587186000000,39,8956
1587272400000,51,8957
1587358800000,50,8958
1587445200000,47,8959
1587531600000,44,8960
1587618000000,52,8961
1587704400000,39,8962
1587790800000,41,8963
1587877200000,50,8964
1587963600000,42,8965
1588050000000,54,8966
1588136400000,45,8967
1588222800000,51,8968
1588309200000,51,8969
1588395600000,29,8970
1588482000000,41,8971
1588568400000,62,8972
1588654800000,39,8973
1588741200000,50,8974
1588827600000,43,8975
1588914000000,34,8976
1589000400000,33,8977
1589086800000,37,8978
1589173200000,46,8979
1589259600000,43,8980
1589346000000,41,8981
1589432400000,46,8982
1589518800000,35,8983
1589605200000,37,8984
1589691600000,41,8985
1589778000000,23,8986
1589864400000,37,8987
1589950800000,39,8988
1590037200000,38,8989
1590123600000,35,8990
1590210000000,41,8991
1590296400000,36,8992
1590382800000,36,8993
1590469200000,24,8994
1590555600000,39,8995
1590642000000,41,8996
1590728400000,26,8997
1590814800000,37,8998
1590901200000,35,8999
1590987600000,31,9000
1591074000000,41,9001
1591160400000,39,9002
1591246800000,26,9003
1591333200000,33,9004
1591419600000,32,9005
1591506000000,30,9006
1591592400000,25,9007
1591678800000,33,9008
1591765200000,27,9009
1591851600000,30,9010
1591938000000,37,9011
1592024400000,26,9012
1592110800000,34,9013
1592197200000,29,9014
1592283600000,45,9015
1592370000000,32,9016
1592456400000,31,9017
1592542800000,27,9018
1592629200000,38,9019
1592715600000,36,9020
1592802000000,51,9021
1592888400000,59,9022
1592974800000,40,9023
1593061200000,54,9024
1593147600000,45,9025
1593234000000,52,9026
1593320400000,51,9027
1593406800000,47,9028
1593493200000,53,9029
1593579600000,68,9030
1593666000000,75,9031
1593752400000,70,9032
1593838800000,81,9033
1593925200000,72,9034
1594011600000,94,9035
1594098000000,98,9036
1594184400000,116,9037
1594270800000,105,9038
1594357200000,92,9039
1594443600000,106,9040
1594530000000,120,9041
1594616400000,122,9042
1594702800000,113,9043
1594789200000,117,9044
1594875600000,123,9045
-109191600000,1,9046
1594962000000,121,9047
1595048400000,98,9048
1595134800000,95,9049
1595221200000,114,9050
1595307600000,104,9051
1595394000000,89,9052
1595480400000,78,9053
1595566800000,65,9054
1595653200000,69,9055
1595739600000,59,9056
1595826000000,44,9057
1595912400000,13,9058
1595998800000,1,9059
