Date,Deaths,ObjectId
1583384400000,1,9201
1583470800000,1,9202
1583816400000,1,9203
1584162000000,2,9204
1584248400000,1,9205
1584421200000,3,9206
1584507600000,1,9207
1584594000000,2,9208
1584680400000,2,9209
1584766800000,7,9210
1584853200000,3,9211
1584939600000,5,9212
1585026000000,14,9213
1585112400000,20,9214
1585198800000,13,9215
1585285200000,18,9216
1585371600000,12,9217
1585458000000,19,9218
1585544400000,22,9219
1585630800000,31,9220
1585717200000,31,9221
1585803600000,35,9222
1585890000000,30,9223
1585976400000,35,9224
1586062800000,43,9225
1586149200000,44,9226
1586235600000,45,9227
1586322000000,43,9228
1586408400000,39,9229
1586494800000,41,9230
1586581200000,41,9231
1586667600000,36,9232
1586754000000,45,9233
1586840400000,49,9234
1586926800000,42,9235
1587013200000,43,9236
1587099600000,56,9237
1587186000000,39,9238
1587272400000,51,9239
1587358800000,50,9240
1587445200000,47,9241
1587531600000,44,9242
1587618000000,52,9243
1587704400000,39,9244
1587790800000,41,9245
1587877200000,50,9246
1587963600000,42,9247
1588050000000,54,9248
1588136400000,45,9249
1588222800000,51,9250
1588309200000,51,9251
1588395600000,30,9252
1588482000000,41,9253
1588568400000,62,9254
1588654800000,39,9255
1588741200000,50,9256
1588827600000,43,9257
1588914000000,34,9258
1589000400000,33,9259
1589086800000,37,9260
1589173200000,46,9261
1589259600000,43,9262
1589346000000,41,9263
1589432400000,46,9264
1589518800000,35,9265
1589605200000,37,9266
1589691600000,42,9267
1589778000000,23,9268
1589864400000,37,9269
1589950800000,39,9270
1590037200000,38,9271
1590123600000,36,9272
1590210000000,41,9273
1590296400000,36,9274
1590382800000,36,9275
1590469200000,24,9276
1590555600000,40,9277
1590642000000,41,9278
1590728400000,26,9279
1590814800000,37,9280
1590901200000,35,9281
1590987600000,31,9282
1591074000000,41,9283
1591160400000,39,9284
1591246800000,26,9285
1591333200000,32,9286
1591419600000,32,9287
1591506000000,30,9288
1591592400000,25,9289
1591678800000,33,9290
1591765200000,27,9291
1591851600000,30,9292
1591938000000,37,9293
1592024400000,26,9294
1592110800000,34,9295
1592197200000,29,9296
1592283600000,45,9297
1592370000000,32,9298
1592456400000,31,9299
1592542800000,27,9300
1592629200000,38,9301
1592715600000,36,9302
1592802000000,51,9303
1592888400000,59,9304
1592974800000,40,9305
1593061200000,55,9306
1593147600000,45,9307
1593234000000,52,9308
1593320400000,51,9309
1593406800000,47,9310
1593493200000,53,9311
1593579600000,69,9312
1593666000000,76,9313
1593752400000,71,9314
1593838800000,82,9315
1593925200000,73,9316
1594011600000,96,9317
1594098000000,102,9318
1594184400000,118,9319
1594270800000,111,9320
1594357200000,103,9321
1594443600000,117,9322
1594530000000,127,9323
1594616400000,133,9324
1594702800000,119,9325
1594789200000,125,9326
1594875600000,134,9327
1594962000000,136,9328
1595048400000,111,9329
1595134800000,112,9330
1595221200000,127,9331
1595307600000,121,9332
1595394000000,109,9333
1595480400000,119,9334
1595566800000,114,9335
1595653200000,110,9336
1595739600000,107,9337
1595826000000,72,9338
1595912400000,65,9339
1595998800000,46,9340
1596085200000,24,9341
