Date,Deaths,ObjectId
1583384400000,1,1031
1583470800000,1,1032
1583816400000,1,1033
1584162000000,2,1034
1584248400000,1,1035
1584421200000,3,1036
1584507600000,1,1037
1584594000000,2,1038
1584680400000,2,1039
1584766800000,7,1040
1584853200000,4,1041
1584939600000,5,1042
1585026000000,14,1043
1585112400000,20,1044
1585198800000,13,1045
1585285200000,18,1046
1585371600000,12,1047
1585458000000,19,1048
1585544400000,22,1049
1585630800000,31,1050
1585717200000,32,1051
1585803600000,36,1052
1585890000000,30,1053
1585976400000,36,1054
1586062800000,43,1055
1586149200000,44,1056
1586235600000,45,1057
1586322000000,43,1058
1586408400000,39,1059
1586494800000,41,1060
1586581200000,41,1061
1586667600000,35,1062
1586754000000,45,1063
1586840400000,49,1064
1586926800000,43,1065
1587013200000,43,1066
1587099600000,56,1067
1587186000000,39,1068
1587272400000,49,1069
1587358800000,50,1070
1587445200000,47,1071
1587531600000,43,1072
1587618000000,52,1073
1587704400000,39,1074
1587790800000,40,1075
1587877200000,50,1076
1587963600000,42,1077
1588050000000,51,1078
1588136400000,43,1079
1588222800000,52,1080
1588309200000,52,1081
1588395600000,29,1082
1588482000000,40,1083
1588568400000,58,1084
1588654800000,34,1085
1588741200000,48,1086
1588827600000,38,1087
1588914000000,31,1088
1589000400000,26,1089
1589086800000,31,1090
1589173200000,29,1091
1589259600000,36,1092
1589346000000,36,1093
1589432400000,28,1094
1589518800000,24,1095
1589605200000,15,1096
1589691600000,17,1097
1589778000000,3,1098
