Date,Deaths,ObjectId
1583384400000,1,3889
1583470800000,1,3890
1583816400000,1,3891
1584162000000,2,3892
1584248400000,1,3893
1584421200000,3,3894
1584507600000,1,3895
1584594000000,2,3896
1584680400000,2,3897
1584766800000,7,3898
1584853200000,3,3899
1584939600000,5,3900
1585026000000,14,3901
1585112400000,20,3902
1585198800000,13,3903
1585285200000,18,3904
1585371600000,12,3905
1585458000000,19,3906
1585544400000,22,3907
1585630800000,31,3908
1585717200000,31,3909
1585803600000,35,3910
1585890000000,30,3911
1585976400000,35,3912
1586062800000,43,3913
1586149200000,44,3914
1586235600000,45,3915
1586322000000,43,3916
1586408400000,39,3917
1586494800000,41,3918
1586581200000,41,3919
1586667600000,35,3920
1586754000000,45,3921
1586840400000,49,3922
1586926800000,42,3923
1587013200000,43,3924
1587099600000,56,3925
1587186000000,39,3926
1587272400000,51,3927
1587358800000,50,3928
1587445200000,47,3929
1587531600000,44,3930
1587618000000,52,3931
1587704400000,39,3932
1587790800000,41,3933
1587877200000,50,3934
1587963600000,42,3935
1588050000000,53,3936
1588136400000,45,3937
1588222800000,51,3938
1588309200000,51,3939
1588395600000,30,3940
1588482000000,41,3941
1588568400000,62,3942
1588654800000,39,3943
1588741200000,50,3944
1588827600000,43,3945
1588914000000,34,3946
1589000400000,33,3947
1589086800000,37,3948
1589173200000,45,3949
1589259600000,43,3950
1589346000000,41,3951
1589432400000,46,3952
1589518800000,35,3953
1589605200000,37,3954
1589691600000,41,3955
1589778000000,23,3956
1589864400000,37,3957
1589950800000,39,3958
1590037200000,38,3959
1590123600000,35,3960
1590210000000,41,3961
1590296400000,36,3962
1590382800000,36,3963
1590469200000,25,3964
1590555600000,39,3965
1590642000000,40,3966
1590728400000,27,3967
1590814800000,37,3968
1590901200000,35,3969
1590987600000,30,3970
1591074000000,41,3971
1591160400000,39,3972
1591246800000,23,3973
1591333200000,30,3974
1591419600000,28,3975
1591506000000,25,3976
1591592400000,24,3977
1591678800000,28,3978
1591765200000,26,3979
1591851600000,27,3980
1591938000000,29,3981
1592024400000,22,3982
1592110800000,22,3983
1592197200000,25,3984
1592283600000,27,3985
1592370000000,17,3986
1592456400000,16,3987
1592542800000,5,3988
1592629200000,1,3989
1592715600000,1,3990
