Date,Deaths,ObjectId
1583384400000,1,43296
1583470800000,1,43297
1583816400000,1,43298
1584162000000,2,43299
1584248400000,1,43300
1584421200000,3,43301
1584507600000,1,43302
1584594000000,2,43303
1584680400000,2,43304
1584766800000,7,43305
1584853200000,3,43306
1584939600000,5,43307
1585026000000,14,43308
1585112400000,20,43309
1585198800000,13,43310
1585285200000,18,43311
1585371600000,12,43312
1585458000000,19,43313
1585544400000,22,43314
1585630800000,31,43315
1585717200000,31,43316
1585803600000,36,43317
1585890000000,30,43318
1585976400000,34,43319
1586062800000,43,43320
1586149200000,44,43321
1586235600000,44,43322
1586322000000,44,43323
1586408400000,39,43324
1586494800000,40,43325
1586581200000,41,43326
1586667600000,36,43327
1586754000000,45,43328
1586840400000,49,43329
1586926800000,42,43330
1587013200000,43,43331
1587099600000,56,43332
1587186000000,39,43333
1587272400000,51,43334
1587358800000,50,43335
1587445200000,47,43336
1587531600000,44,43337
1587618000000,52,43338
1587704400000,39,43339
1587790800000,41,43340
1587877200000,50,43341
1587963600000,43,43342
1588050000000,54,43343
1588136400000,45,43344
1588222800000,52,43345
1588309200000,51,43346
1588395600000,30,43347
1588482000000,41,43348
1588568400000,63,43349
1588654800000,39,43350
1588741200000,49,43351
1588827600000,43,43352
1588914000000,34,43353
1589000400000,32,43354
1589086800000,38,43355
1589173200000,45,43356
1589259600000,43,43357
1589346000000,39,43358
1589432400000,45,43359
1589518800000,34,43360
1589605200000,37,43361
1589691600000,42,43362
1589778000000,24,43363
1589864400000,38,43364
1589950800000,40,43365
1590037200000,38,43366
1590123600000,38,43367
1590210000000,41,43368
1590296400000,37,43369
1590382800000,36,43370
1590469200000,24,43371
1590555600000,41,43372
1590642000000,40,43373
1590728400000,29,43374
1590814800000,37,43375
1590901200000,35,43376
1590987600000,32,43377
1591074000000,41,43378
1591160400000,40,43379
1591246800000,25,43380
1591333200000,30,43381
1591419600000,33,43382
1591506000000,30,43383
1591592400000,25,43384
1591678800000,32,43385
1591765200000,28,43386
1591851600000,31,43387
1591938000000,38,43388
1592024400000,26,43389
1592110800000,32,43390
1592197200000,31,43391
1592283600000,47,43392
1592370000000,31,43393
1592456400000,32,43394
1592542800000,27,43395
1592629200000,41,43396
1592715600000,37,43397
1592802000000,56,43398
1592888400000,58,43399
1592974800000,41,43400
1593061200000,52,43401
1593147600000,46,43402
1593234000000,53,43403
1593320400000,53,43404
1593406800000,51,43405
1593493200000,52,43406
1593579600000,72,43407
1593666000000,79,43408
1593752400000,77,43409
1593838800000,88,43410
1593925200000,79,43411
1594011600000,107,43412
1594098000000,105,43413
1594184400000,136,43414
1594270800000,129,43415
1594357200000,124,43416
1594443600000,147,43417
1594530000000,153,43418
1594616400000,171,43419
1594702800000,163,43420
1594789200000,176,43421
1594875600000,200,43422
1594962000000,194,43423
1595048400000,181,43424
1595134800000,204,43425
1595221200000,204,43426
1595307600000,214,43427
1595394000000,202,43428
1595480400000,224,43429
1595566800000,227,43430
1595653200000,221,43431
1595739600000,212,43432
1595826000000,205,43433
1595912400000,225,43434
1595998800000,223,43435
1596085200000,234,43436
1596171600000,233,43437
1596258000000,226,43438
1596344400000,198,43439
1596430800000,220,43440
1596517200000,236,43441
1596603600000,231,43442
1596690000000,214,43443
1596776400000,209,43444
1596862800000,160,43445
1596949200000,174,43446
1597035600000,183,43447
1597122000000,190,43448
1597208400000,183,43449
1597294800000,180,43450
1597381200000,162,43451
1597467600000,181,43452
1597554000000,132,43453
1597640400000,148,43454
1597726800000,158,43455
1597813200000,167,43456
1597899600000,151,43457
1597986000000,160,43458
1598072400000,131,43459
1598158800000,120,43460
1598245200000,104,43461
1598331600000,121,43462
1598418000000,140,43463
1598504400000,102,43464
1598590800000,125,43465
1598677200000,109,43466
1598763600000,92,43467
1598850000000,107,43468
1598936400000,101,43469
1599022800000,102,43470
1599109200000,89,43471
1599195600000,105,43472
1599282000000,98,43473
1599368400000,104,43474
1599454800000,89,43475
1599541200000,78,43476
1599627600000,93,43477
1599714000000,73,43478
1599800400000,80,43479
1599886800000,51,43480
1599973200000,66,43481
1600059600000,68,43482
1600146000000,76,43483
1600232400000,66,43484
1600318800000,59,43485
1600405200000,60,43486
1600491600000,65,43487
1600578000000,61,43488
1600664400000,72,43489
1600750800000,72,43490
1600837200000,72,43491
1600923600000,52,43492
1601010000000,69,43493
1601096400000,61,43494
1601182800000,56,43495
1601269200000,45,43496
1601355600000,50,43497
1601442000000,43,43498
1601528400000,51,43499
1601614800000,64,43500
1601701200000,42,43501
1601787600000,50,43502
1601874000000,40,43503
1601960400000,61,43504
1602046800000,74,43505
1602133200000,45,43506
1602219600000,45,43507
1602306000000,53,43508
1602392400000,57,43509
1602478800000,44,43510
1602565200000,41,43511
1602651600000,51,43512
1602738000000,46,43513
1602824400000,55,43514
1602910800000,65,43515
1602997200000,59,43516
1603083600000,41,43517
1603170000000,49,43518
1603256400000,45,43519
1603342800000,41,43520
1603429200000,50,43521
1603515600000,38,43522
1603602000000,49,43523
1603688400000,43,43524
1603774800000,43,43525
1603861200000,38,43526
1603947600000,54,43527
1604034000000,51,43528
1604120400000,55,43529
1604206800000,38,43530
1604293200000,44,43531
1604379600000,40,43532
1604466000000,54,43533
1604552400000,46,43534
1604638800000,47,43535
1604725200000,58,43536
1604811600000,44,43537
1604898000000,46,43538
1604984400000,64,43539
1605070800000,59,43540
1605157200000,56,43541
1605243600000,82,43542
1605330000000,70,43543
1605416400000,57,43544
1605502800000,60,43545
1605589200000,62,43546
1605675600000,59,43547
1605762000000,59,43548
1605848400000,67,43549
1605934800000,55,43550
1606021200000,54,43551
1606107600000,69,43552
1606194000000,67,43553
1606280400000,67,43554
1606366800000,54,43555
1606453200000,87,43556
1606539600000,82,43557
1606626000000,76,43558
1606712400000,60,43559
1606798800000,64,43560
1606885200000,77,43561
1606971600000,79,43562
