Date,Deaths,ObjectId
1583384400000,1,14750
1583470800000,1,14751
1583816400000,1,14752
1584162000000,2,14753
1584248400000,1,14754
1584421200000,3,14755
1584507600000,1,14756
1584594000000,2,14757
1584680400000,2,14758
1584766800000,7,14759
1584853200000,3,14760
1584939600000,5,14761
1585026000000,14,14762
1585112400000,20,14763
1585198800000,13,14764
1585285200000,18,14765
1585371600000,12,14766
1585458000000,19,14767
1585544400000,22,14768
1585630800000,31,14769
1585717200000,31,14770
1585803600000,35,14771
1585890000000,30,14772
1585976400000,35,14773
1586062800000,43,14774
1586149200000,44,14775
1586235600000,45,14776
1586322000000,43,14777
1586408400000,39,14778
1586494800000,41,14779
1586581200000,41,14780
1586667600000,36,14781
1586754000000,45,14782
1586840400000,49,14783
1586926800000,42,14784
1587013200000,43,14785
1587099600000,56,14786
1587186000000,39,14787
1587272400000,51,14788
1587358800000,50,14789
1587445200000,47,14790
1587531600000,44,14791
1587618000000,52,14792
1587704400000,39,14793
1587790800000,41,14794
1587877200000,50,14795
1587963600000,42,14796
1588050000000,54,14797
1588136400000,45,14798
1588222800000,51,14799
1588309200000,51,14800
1588395600000,30,14801
1588482000000,41,14802
1588568400000,62,14803
1588654800000,39,14804
1588741200000,50,14805
1588827600000,42,14806
1588914000000,34,14807
1589000400000,33,14808
1589086800000,38,14809
1589173200000,46,14810
1589259600000,43,14811
1589346000000,41,14812
1589432400000,46,14813
1589518800000,34,14814
1589605200000,37,14815
1589691600000,42,14816
1589778000000,23,14817
1589864400000,37,14818
1589950800000,39,14819
1590037200000,38,14820
1590123600000,37,14821
1590210000000,41,14822
1590296400000,36,14823
1590382800000,36,14824
1590469200000,24,14825
1590555600000,39,14826
1590642000000,41,14827
1590728400000,27,14828
1590814800000,37,14829
1590901200000,35,14830
1590987600000,32,14831
1591074000000,41,14832
1591160400000,41,14833
1591246800000,26,14834
1591333200000,32,14835
1591419600000,33,14836
1591506000000,30,14837
1591592400000,25,14838
1591678800000,33,14839
1591765200000,27,14840
1591851600000,31,14841
1591938000000,39,14842
1592024400000,25,14843
1592110800000,34,14844
1592197200000,30,14845
1592283600000,46,14846
1592370000000,32,14847
1592456400000,33,14848
1592542800000,28,14849
1592629200000,40,14850
1592715600000,36,14851
1592802000000,55,14852
1592888400000,60,14853
1592974800000,40,14854
1593061200000,54,14855
1593147600000,46,14856
1593234000000,53,14857
1593320400000,53,14858
1593406800000,51,14859
1593493200000,54,14860
1593579600000,71,14861
1593666000000,79,14862
1593752400000,75,14863
1593838800000,86,14864
1593925200000,79,14865
1594011600000,104,14866
1594098000000,108,14867
1594184400000,133,14868
1594270800000,128,14869
1594357200000,120,14870
1594443600000,141,14871
1594530000000,144,14872
1594616400000,165,14873
1594702800000,158,14874
1594789200000,171,14875
1594875600000,191,14876
1594962000000,185,14877
1595048400000,169,14878
1595134800000,194,14879
1595221200000,190,14880
1595307600000,191,14881
1595394000000,191,14882
1595480400000,204,14883
1595566800000,192,14884
1595653200000,195,14885
1595739600000,182,14886
1595826000000,167,14887
1595912400000,179,14888
1595998800000,173,14889
1596085200000,192,14890
1596171600000,190,14891
1596258000000,177,14892
1596344400000,162,14893
1596430800000,176,14894
1596517200000,190,14895
1596603600000,193,14896
1596690000000,164,14897
1596776400000,140,14898
1596862800000,122,14899
1596949200000,129,14900
1597035600000,145,14901
1597122000000,140,14902
1597208400000,131,14903
1597294800000,132,14904
1597381200000,112,14905
1597467600000,97,14906
1597554000000,71,14907
1597640400000,83,14908
1597726800000,72,14909
1597813200000,78,14910
1597899600000,70,14911
1597986000000,58,14912
1598072400000,56,14913
1598158800000,55,14914
1598245200000,43,14915
1598331600000,59,14916
1598418000000,61,14917
1598504400000,40,14918
1598590800000,44,14919
1598677200000,35,14920
1598763600000,32,14921
1598850000000,35,14922
1598936400000,29,14923
1599022800000,18,14924
1599109200000,14,14925
