Date,Deaths,ObjectId
1583384400000,1,4093
1583470800000,1,4094
1583816400000,1,4095
1584162000000,2,4096
1584248400000,1,4097
1584421200000,3,4098
1584507600000,1,4099
1584594000000,2,4100
1584680400000,2,4101
1584766800000,7,4102
1584853200000,3,4103
1584939600000,5,4104
1585026000000,14,4105
1585112400000,20,4106
1585198800000,13,4107
1585285200000,18,4108
1585371600000,12,4109
1585458000000,19,4110
1585544400000,22,4111
1585630800000,31,4112
1585717200000,31,4113
1585803600000,35,4114
1585890000000,30,4115
1585976400000,35,4116
1586062800000,43,4117
1586149200000,44,4118
1586235600000,45,4119
1586322000000,43,4120
1586408400000,39,4121
1586494800000,41,4122
1586581200000,41,4123
1586667600000,35,4124
1586754000000,45,4125
1586840400000,49,4126
1586926800000,42,4127
1587013200000,43,4128
1587099600000,56,4129
1587186000000,39,4130
1587272400000,51,4131
1587358800000,50,4132
1587445200000,47,4133
1587531600000,44,4134
1587618000000,52,4135
1587704400000,39,4136
1587790800000,41,4137
1587877200000,50,4138
1587963600000,42,4139
1588050000000,53,4140
1588136400000,45,4141
1588222800000,51,4142
1588309200000,51,4143
1588395600000,30,4144
1588482000000,41,4145
1588568400000,62,4146
1588654800000,39,4147
1588741200000,50,4148
1588827600000,43,4149
1588914000000,34,4150
1589000400000,33,4151
1589086800000,37,4152
1589173200000,45,4153
1589259600000,43,4154
1589346000000,41,4155
1589432400000,46,4156
1589518800000,35,4157
1589605200000,37,4158
1589691600000,41,4159
1589778000000,23,4160
1589864400000,37,4161
1589950800000,39,4162
1590037200000,38,4163
1590123600000,35,4164
1590210000000,41,4165
1590296400000,36,4166
1590382800000,36,4167
1590469200000,25,4168
1590555600000,39,4169
1590642000000,40,4170
1590728400000,28,4171
1590814800000,37,4172
1590901200000,35,4173
1590987600000,30,4174
1591074000000,41,4175
1591160400000,39,4176
1591246800000,25,4177
1591333200000,31,4178
1591419600000,31,4179
1591506000000,25,4180
1591592400000,24,4181
1591678800000,31,4182
1591765200000,26,4183
1591851600000,28,4184
1591938000000,32,4185
1592024400000,22,4186
1592110800000,23,4187
1592197200000,25,4188
1592283600000,32,4189
1592370000000,20,4190
1592456400000,19,4191
1592542800000,14,4192
1592629200000,16,4193
1592715600000,18,4194
1592802000000,10,4195
