Date,Deaths,ObjectId
1583384400000,1,131
1583470800000,1,132
1583816400000,1,133
1584162000000,2,134
1584248400000,1,135
1584421200000,3,136
1584507600000,1,137
1584594000000,2,138
1584680400000,2,139
1584766800000,7,140
1584853200000,4,141
1584939600000,5,142
1585026000000,13,143
1585112400000,20,144
1585198800000,13,145
1585285200000,19,146
1585371600000,12,147
1585458000000,19,148
1585544400000,22,149
1585630800000,31,150
1585717200000,31,151
1585803600000,35,152
1585890000000,30,153
1585976400000,36,154
1586062800000,40,155
1586149200000,44,156
1586235600000,43,157
1586322000000,41,158
1586408400000,37,159
1586494800000,40,160
1586581200000,37,161
1586667600000,34,162
1586754000000,41,163
1586840400000,45,164
1586926800000,38,165
1587013200000,41,166
1587099600000,46,167
1587186000000,33,168
1587272400000,45,169
1587358800000,41,170
1587445200000,34,171
1587531600000,24,172
