Date,Deaths,ObjectId
1583384400000,1,9485
1583470800000,1,9486
1583816400000,1,9487
1584162000000,2,9488
1584248400000,1,9489
1584421200000,3,9490
1584507600000,1,9491
1584594000000,2,9492
1584680400000,2,9493
1584766800000,7,9494
1584853200000,3,9495
1584939600000,5,9496
1585026000000,14,9497
1585112400000,20,9498
1585198800000,13,9499
1585285200000,18,9500
1585371600000,12,9501
1585458000000,19,9502
1585544400000,22,9503
1585630800000,31,9504
1585717200000,31,9505
1585803600000,35,9506
1585890000000,30,9507
1585976400000,35,9508
1586062800000,43,9509
1586149200000,44,9510
1586235600000,45,9511
1586322000000,43,9512
1586408400000,39,9513
1586494800000,41,9514
1586581200000,41,9515
1586667600000,36,9516
1586754000000,45,9517
1586840400000,49,9518
1586926800000,42,9519
1587013200000,43,9520
1587099600000,56,9521
1587186000000,39,9522
1587272400000,51,9523
1587358800000,50,9524
1587445200000,47,9525
1587531600000,44,9526
1587618000000,52,9527
1587704400000,39,9528
1587790800000,41,9529
1587877200000,50,9530
1587963600000,42,9531
1588050000000,54,9532
1588136400000,45,9533
1588222800000,51,9534
1588309200000,51,9535
1588395600000,30,9536
1588482000000,41,9537
1588568400000,62,9538
1588654800000,39,9539
1588741200000,50,9540
1588827600000,43,9541
1588914000000,34,9542
1589000400000,33,9543
1589086800000,38,9544
1589173200000,46,9545
1589259600000,43,9546
1589346000000,41,9547
1589432400000,46,9548
1589518800000,35,9549
1589605200000,37,9550
1589691600000,42,9551
1589778000000,23,9552
1589864400000,37,9553
1589950800000,39,9554
1590037200000,38,9555
1590123600000,37,9556
1590210000000,41,9557
1590296400000,36,9558
1590382800000,36,9559
1590469200000,24,9560
1590555600000,40,9561
1590642000000,41,9562
1590728400000,27,9563
1590814800000,37,9564
1590901200000,35,9565
1590987600000,32,9566
1591074000000,41,9567
1591160400000,41,9568
1591246800000,26,9569
1591333200000,32,9570
1591419600000,33,9571
1591506000000,30,9572
1591592400000,25,9573
1591678800000,33,9574
1591765200000,27,9575
1591851600000,31,9576
1591938000000,38,9577
1592024400000,26,9578
1592110800000,34,9579
1592197200000,29,9580
1592283600000,45,9581
1592370000000,32,9582
1592456400000,31,9583
1592542800000,28,9584
1592629200000,39,9585
1592715600000,36,9586
1592802000000,54,9587
1592888400000,60,9588
1592974800000,40,9589
1593061200000,55,9590
1593147600000,45,9591
1593234000000,53,9592
1593320400000,51,9593
1593406800000,48,9594
1593493200000,53,9595
1593579600000,70,9596
1593666000000,77,9597
1593752400000,71,9598
1593838800000,83,9599
1593925200000,73,9600
1594011600000,98,9601
1594098000000,104,9602
1594184400000,122,9603
1594270800000,114,9604
1594357200000,106,9605
1594443600000,119,9606
1594530000000,129,9607
1594616400000,140,9608
1594702800000,120,9609
1594789200000,131,9610
1594875600000,141,9611
-109191600000,1,9612
1594962000000,143,9613
1595048400000,116,9614
1595134800000,119,9615
1595221200000,129,9616
1595307600000,126,9617
1595394000000,119,9618
1595480400000,120,9619
1595566800000,118,9620
1595653200000,118,9621
1595739600000,116,9622
1595826000000,98,9623
1595912400000,90,9624
1595998800000,62,9625
1596085200000,58,9626
1596171600000,16,9627
1596258000000,5,9628
-663879600000,1,9629
