Date,Deaths,ObjectId
1583384400000,1,1604
1583470800000,1,1605
1583816400000,1,1606
1584162000000,2,1607
1584248400000,1,1608
1584421200000,3,1609
1584507600000,1,1610
1584594000000,2,1611
1584680400000,2,1612
1584766800000,7,1613
1584853200000,4,1614
1584939600000,5,1615
1585026000000,14,1616
1585112400000,20,1617
1585198800000,13,1618
1585285200000,18,1619
1585371600000,12,1620
1585458000000,19,1621
1585544400000,22,1622
1585630800000,31,1623
1585717200000,32,1624
1585803600000,36,1625
1585890000000,30,1626
1585976400000,36,1627
1586062800000,43,1628
1586149200000,44,1629
1586235600000,45,1630
1586322000000,43,1631
1586408400000,39,1632
1586494800000,41,1633
1586581200000,41,1634
1586667600000,35,1635
1586754000000,45,1636
1586840400000,49,1637
1586926800000,42,1638
1587013200000,43,1639
1587099600000,56,1640
1587186000000,39,1641
1587272400000,49,1642
1587358800000,50,1643
1587445200000,47,1644
1587531600000,43,1645
1587618000000,52,1646
1587704400000,39,1647
1587790800000,40,1648
1587877200000,50,1649
1587963600000,42,1650
1588050000000,52,1651
1588136400000,44,1652
1588222800000,51,1653
1588309200000,52,1654
1588395600000,30,1655
1588482000000,40,1656
1588568400000,59,1657
1588654800000,37,1658
1588741200000,49,1659
1588827600000,41,1660
1588914000000,34,1661
1589000400000,32,1662
1589086800000,38,1663
1589173200000,39,1664
1589259600000,42,1665
1589346000000,38,1666
1589432400000,44,1667
1589518800000,32,1668
1589605200000,31,1669
1589691600000,31,1670
1589778000000,21,1671
1589864400000,30,1672
1589950800000,32,1673
1590037200000,24,1674
1590123600000,15,1675
1590210000000,25,1676
1590296400000,9,1677
1590382800000,13,1678
1590469200000,4,1679
