Date,Deaths,ObjectId
1583384400000,1,8643
1583470800000,1,8644
1583816400000,1,8645
1584162000000,2,8646
1584248400000,1,8647
1584421200000,3,8648
1584507600000,1,8649
1584594000000,2,8650
1584680400000,2,8651
1584766800000,7,8652
1584853200000,3,8653
1584939600000,5,8654
1585026000000,14,8655
1585112400000,20,8656
1585198800000,13,8657
1585285200000,18,8658
1585371600000,12,8659
1585458000000,19,8660
1585544400000,22,8661
1585630800000,31,8662
1585717200000,31,8663
1585803600000,35,8664
1585890000000,30,8665
1585976400000,35,8666
1586062800000,43,8667
1586149200000,44,8668
1586235600000,45,8669
1586322000000,43,8670
1586408400000,39,8671
1586494800000,41,8672
1586581200000,41,8673
1586667600000,36,8674
1586754000000,45,8675
1586840400000,49,8676
1586926800000,42,8677
1587013200000,43,8678
1587099600000,56,8679
1587186000000,39,8680
1587272400000,51,8681
1587358800000,50,8682
1587445200000,47,8683
1587531600000,44,8684
1587618000000,52,8685
1587704400000,39,8686
1587790800000,41,8687
1587877200000,50,8688
1587963600000,42,8689
1588050000000,54,8690
1588136400000,45,8691
1588222800000,51,8692
1588309200000,51,8693
1588395600000,29,8694
1588482000000,41,8695
1588568400000,62,8696
1588654800000,39,8697
1588741200000,50,8698
1588827600000,43,8699
1588914000000,34,8700
1589000400000,33,8701
1589086800000,37,8702
1589173200000,46,8703
1589259600000,43,8704
1589346000000,41,8705
1589432400000,46,8706
1589518800000,35,8707
1589605200000,37,8708
1589691600000,41,8709
1589778000000,23,8710
1589864400000,37,8711
1589950800000,39,8712
1590037200000,38,8713
1590123600000,35,8714
1590210000000,41,8715
1590296400000,36,8716
1590382800000,36,8717
1590469200000,24,8718
1590555600000,39,8719
1590642000000,41,8720
1590728400000,26,8721
1590814800000,37,8722
1590901200000,35,8723
1590987600000,31,8724
1591074000000,41,8725
1591160400000,39,8726
1591246800000,26,8727
1591333200000,33,8728
1591419600000,32,8729
1591506000000,30,8730
1591592400000,25,8731
1591678800000,33,8732
1591765200000,27,8733
1591851600000,30,8734
1591938000000,37,8735
1592024400000,26,8736
1592110800000,34,8737
1592197200000,29,8738
1592283600000,45,8739
1592370000000,32,8740
1592456400000,31,8741
1592542800000,26,8742
1592629200000,38,8743
1592715600000,36,8744
1592802000000,51,8745
1592888400000,59,8746
1592974800000,40,8747
1593061200000,54,8748
1593147600000,45,8749
1593234000000,52,8750
1593320400000,50,8751
1593406800000,47,8752
1593493200000,53,8753
1593579600000,68,8754
1593666000000,74,8755
1593752400000,69,8756
1593838800000,81,8757
1593925200000,70,8758
1594011600000,93,8759
1594098000000,96,8760
1594184400000,111,8761
1594270800000,103,8762
1594357200000,88,8763
1594443600000,103,8764
1594530000000,115,8765
1594616400000,115,8766
1594702800000,105,8767
1594789200000,110,8768
1594875600000,114,8769
1594962000000,103,8770
1595048400000,83,8771
1595134800000,77,8772
1595221200000,93,8773
1595307600000,82,8774
1595394000000,68,8775
1595480400000,54,8776
1595566800000,22,8777
1595653200000,18,8778
1595739600000,7,8779
1595826000000,1,8780
