Date,Deaths,ObjectId
1583384400000,1,26897
1583470800000,1,26898
1583816400000,1,26899
1584162000000,2,26900
1584248400000,1,26901
1584421200000,3,26902
1584507600000,1,26903
1584594000000,2,26904
1584680400000,2,26905
1584766800000,7,26906
1584853200000,3,26907
1584939600000,5,26908
1585026000000,14,26909
1585112400000,20,26910
1585198800000,13,26911
1585285200000,18,26912
1585371600000,12,26913
1585458000000,19,26914
1585544400000,22,26915
1585630800000,31,26916
1585717200000,31,26917
1585803600000,36,26918
1585890000000,30,26919
1585976400000,34,26920
1586062800000,43,26921
1586149200000,44,26922
1586235600000,44,26923
1586322000000,44,26924
1586408400000,39,26925
1586494800000,41,26926
1586581200000,41,26927
1586667600000,36,26928
1586754000000,45,26929
1586840400000,49,26930
1586926800000,42,26931
1587013200000,43,26932
1587099600000,56,26933
1587186000000,39,26934
1587272400000,51,26935
1587358800000,50,26936
1587445200000,47,26937
1587531600000,44,26938
1587618000000,52,26939
1587704400000,39,26940
1587790800000,41,26941
1587877200000,50,26942
1587963600000,42,26943
1588050000000,54,26944
1588136400000,45,26945
1588222800000,52,26946
1588309200000,51,26947
1588395600000,30,26948
1588482000000,41,26949
1588568400000,63,26950
1588654800000,39,26951
1588741200000,49,26952
1588827600000,42,26953
1588914000000,34,26954
1589000400000,32,26955
1589086800000,38,26956
1589173200000,45,26957
1589259600000,43,26958
1589346000000,39,26959
1589432400000,45,26960
1589518800000,34,26961
1589605200000,37,26962
1589691600000,42,26963
1589778000000,24,26964
1589864400000,38,26965
1589950800000,40,26966
1590037200000,38,26967
1590123600000,38,26968
1590210000000,41,26969
1590296400000,37,26970
1590382800000,36,26971
1590469200000,24,26972
1590555600000,41,26973
1590642000000,40,26974
1590728400000,29,26975
1590814800000,37,26976
1590901200000,35,26977
1590987600000,32,26978
1591074000000,41,26979
1591160400000,40,26980
1591246800000,25,26981
1591333200000,30,26982
1591419600000,33,26983
1591506000000,30,26984
1591592400000,25,26985
1591678800000,32,26986
1591765200000,28,26987
1591851600000,31,26988
1591938000000,38,26989
1592024400000,26,26990
1592110800000,32,26991
1592197200000,31,26992
1592283600000,46,26993
1592370000000,32,26994
1592456400000,33,26995
1592542800000,27,26996
1592629200000,41,26997
1592715600000,37,26998
1592802000000,56,26999
1592888400000,58,27000
1592974800000,41,27001
1593061200000,52,27002
1593147600000,46,27003
1593234000000,53,27004
1593320400000,53,27005
1593406800000,51,27006
1593493200000,52,27007
1593579600000,72,27008
1593666000000,79,27009
1593752400000,77,27010
1593838800000,89,27011
1593925200000,79,27012
1594011600000,106,27013
1594098000000,105,27014
1594184400000,137,27015
1594270800000,129,27016
1594357200000,123,27017
1594443600000,147,27018
1594530000000,151,27019
1594616400000,171,27020
1594702800000,164,27021
1594789200000,176,27022
1594875600000,200,27023
1594962000000,194,27024
1595048400000,180,27025
1595134800000,204,27026
1595221200000,203,27027
1595307600000,213,27028
1595394000000,201,27029
1595480400000,225,27030
1595566800000,225,27031
1595653200000,221,27032
1595739600000,211,27033
1595826000000,203,27034
1595912400000,223,27035
1595998800000,221,27036
1596085200000,235,27037
1596171600000,232,27038
1596258000000,224,27039
1596344400000,198,27040
1596430800000,217,27041
1596517200000,237,27042
1596603600000,230,27043
1596690000000,213,27044
1596776400000,206,27045
1596862800000,158,27046
1596949200000,171,27047
1597035600000,182,27048
1597122000000,187,27049
1597208400000,180,27050
1597294800000,178,27051
1597381200000,158,27052
1597467600000,174,27053
1597554000000,129,27054
1597640400000,137,27055
1597726800000,147,27056
1597813200000,158,27057
1597899600000,140,27058
1597986000000,144,27059
1598072400000,119,27060
1598158800000,112,27061
1598245200000,91,27062
1598331600000,118,27063
1598418000000,128,27064
1598504400000,92,27065
1598590800000,119,27066
1598677200000,98,27067
1598763600000,84,27068
1598850000000,95,27069
1598936400000,96,27070
1599022800000,89,27071
1599109200000,86,27072
1599195600000,97,27073
1599282000000,85,27074
1599368400000,95,27075
1599454800000,83,27076
1599541200000,72,27077
1599627600000,85,27078
1599714000000,66,27079
1599800400000,71,27080
1599886800000,45,27081
1599973200000,60,27082
1600059600000,63,27083
1600146000000,67,27084
1600232400000,59,27085
1600318800000,48,27086
1600405200000,54,27087
1600491600000,57,27088
1600578000000,49,27089
1600664400000,59,27090
1600750800000,62,27091
1600837200000,65,27092
1600923600000,43,27093
1601010000000,62,27094
1601096400000,55,27095
1601182800000,44,27096
1601269200000,40,27097
1601355600000,43,27098
1601442000000,40,27099
1601528400000,43,27100
1601614800000,42,27101
1601701200000,35,27102
1601787600000,40,27103
1601874000000,33,27104
1601960400000,44,27105
1602046800000,58,27106
1602133200000,33,27107
1602219600000,37,27108
1602306000000,30,27109
1602392400000,34,27110
1602478800000,27,27111
1602565200000,22,27112
1602651600000,30,27113
1602738000000,15,27114
1602824400000,23,27115
1602910800000,19,27116
1602997200000,23,27117
1603083600000,13,27118
1603170000000,9,27119
1603256400000,11,27120
1603342800000,7,27121
1603429200000,5,27122
