Date,Deaths,ObjectId
1583384400000,1,17288
1583470800000,1,17289
1583816400000,1,17290
1584162000000,2,17291
1584248400000,1,17292
1584421200000,3,17293
1584507600000,1,17294
1584594000000,2,17295
1584680400000,2,17296
1584766800000,7,17297
1584853200000,3,17298
1584939600000,5,17299
1585026000000,14,17300
1585112400000,20,17301
1585198800000,13,17302
1585285200000,18,17303
1585371600000,12,17304
1585458000000,19,17305
1585544400000,22,17306
1585630800000,31,17307
1585717200000,31,17308
1585803600000,35,17309
1585890000000,30,17310
1585976400000,35,17311
1586062800000,43,17312
1586149200000,44,17313
1586235600000,45,17314
1586322000000,43,17315
1586408400000,39,17316
1586494800000,41,17317
1586581200000,41,17318
1586667600000,36,17319
1586754000000,45,17320
1586840400000,49,17321
1586926800000,42,17322
1587013200000,43,17323
1587099600000,56,17324
1587186000000,39,17325
1587272400000,51,17326
1587358800000,50,17327
1587445200000,47,17328
1587531600000,44,17329
1587618000000,52,17330
1587704400000,39,17331
1587790800000,41,17332
1587877200000,50,17333
1587963600000,42,17334
1588050000000,54,17335
1588136400000,45,17336
1588222800000,51,17337
1588309200000,51,17338
1588395600000,30,17339
1588482000000,41,17340
1588568400000,62,17341
1588654800000,39,17342
1588741200000,49,17343
1588827600000,42,17344
1588914000000,34,17345
1589000400000,33,17346
1589086800000,38,17347
1589173200000,45,17348
1589259600000,43,17349
1589346000000,40,17350
1589432400000,46,17351
1589518800000,34,17352
1589605200000,37,17353
1589691600000,42,17354
1589778000000,23,17355
1589864400000,37,17356
1589950800000,40,17357
1590037200000,37,17358
1590123600000,37,17359
1590210000000,41,17360
1590296400000,36,17361
1590382800000,36,17362
1590469200000,24,17363
1590555600000,39,17364
1590642000000,41,17365
1590728400000,27,17366
1590814800000,37,17367
1590901200000,35,17368
1590987600000,32,17369
1591074000000,41,17370
1591160400000,42,17371
1591246800000,25,17372
1591333200000,32,17373
1591419600000,33,17374
1591506000000,30,17375
1591592400000,25,17376
1591678800000,33,17377
1591765200000,27,17378
1591851600000,31,17379
1591938000000,39,17380
1592024400000,25,17381
1592110800000,33,17382
1592197200000,30,17383
1592283600000,46,17384
1592370000000,32,17385
1592456400000,33,17386
1592542800000,28,17387
1592629200000,41,17388
1592715600000,36,17389
1592802000000,55,17390
1592888400000,59,17391
1592974800000,40,17392
1593061200000,54,17393
1593147600000,46,17394
1593234000000,52,17395
1593320400000,53,17396
1593406800000,51,17397
1593493200000,54,17398
1593579600000,71,17399
1593666000000,79,17400
1593752400000,75,17401
1593838800000,87,17402
1593925200000,79,17403
1594011600000,105,17404
1594098000000,108,17405
1594184400000,136,17406
1594270800000,128,17407
1594357200000,120,17408
1594443600000,143,17409
1594530000000,148,17410
1594616400000,168,17411
1594702800000,160,17412
1594789200000,174,17413
1594875600000,191,17414
1594962000000,184,17415
1595048400000,175,17416
1595134800000,198,17417
1595221200000,191,17418
1595307600000,195,17419
1595394000000,195,17420
1595480400000,208,17421
1595566800000,199,17422
1595653200000,203,17423
1595739600000,192,17424
1595826000000,174,17425
1595912400000,186,17426
1595998800000,182,17427
1596085200000,207,17428
1596171600000,206,17429
1596258000000,194,17430
1596344400000,173,17431
1596430800000,189,17432
1596517200000,205,17433
1596603600000,205,17434
1596690000000,178,17435
1596776400000,168,17436
1596862800000,140,17437
1596949200000,144,17438
1597035600000,155,17439
1597122000000,155,17440
1597208400000,158,17441
1597294800000,145,17442
1597381200000,120,17443
1597467600000,116,17444
1597554000000,91,17445
1597640400000,94,17446
1597726800000,91,17447
1597813200000,99,17448
1597899600000,93,17449
1597986000000,90,17450
1598072400000,75,17451
1598158800000,71,17452
1598245200000,63,17453
1598331600000,75,17454
1598418000000,81,17455
1598504400000,52,17456
1598590800000,73,17457
1598677200000,56,17458
1598763600000,48,17459
1598850000000,53,17460
1598936400000,53,17461
1599022800000,44,17462
1599109200000,41,17463
1599195600000,43,17464
1599282000000,40,17465
1599368400000,46,17466
1599454800000,39,17467
1599541200000,29,17468
1599627600000,31,17469
1599714000000,21,17470
1599800400000,13,17471
1599886800000,11,17472
1599973200000,10,17473
1600059600000,12,17474
1600146000000,2,17475
