Date,Deaths,ObjectId
1583384400000,1,5396
1583470800000,1,5397
1583816400000,1,5398
1584162000000,2,5399
1584248400000,1,5400
1584421200000,3,5401
1584507600000,1,5402
1584594000000,2,5403
1584680400000,2,5404
1584766800000,7,5405
1584853200000,3,5406
1584939600000,5,5407
1585026000000,14,5408
1585112400000,20,5409
1585198800000,13,5410
1585285200000,18,5411
1585371600000,12,5412
1585458000000,19,5413
1585544400000,22,5414
1585630800000,31,5415
1585717200000,32,5416
1585803600000,35,5417
1585890000000,30,5418
1585976400000,35,5419
1586062800000,43,5420
1586149200000,44,5421
1586235600000,45,5422
1586322000000,43,5423
1586408400000,39,5424
1586494800000,41,5425
1586581200000,41,5426
1586667600000,35,5427
1586754000000,45,5428
1586840400000,49,5429
1586926800000,42,5430
1587013200000,43,5431
1587099600000,56,5432
1587186000000,39,5433
1587272400000,51,5434
1587358800000,50,5435
1587445200000,47,5436
1587531600000,44,5437
1587618000000,52,5438
1587704400000,39,5439
1587790800000,41,5440
1587877200000,50,5441
1587963600000,42,5442
1588050000000,53,5443
1588136400000,45,5444
1588222800000,51,5445
1588309200000,51,5446
1588395600000,30,5447
1588482000000,41,5448
1588568400000,62,5449
1588654800000,39,5450
1588741200000,50,5451
1588827600000,43,5452
1588914000000,34,5453
1589000400000,33,5454
1589086800000,37,5455
1589173200000,46,5456
1589259600000,43,5457
1589346000000,41,5458
1589432400000,46,5459
1589518800000,35,5460
1589605200000,37,5461
1589691600000,41,5462
1589778000000,23,5463
1589864400000,37,5464
1589950800000,39,5465
1590037200000,38,5466
1590123600000,35,5467
1590210000000,41,5468
1590296400000,36,5469
1590382800000,36,5470
1590469200000,24,5471
1590555600000,39,5472
1590642000000,40,5473
1590728400000,27,5474
1590814800000,37,5475
1590901200000,35,5476
1590987600000,31,5477
1591074000000,41,5478
1591160400000,38,5479
1591246800000,26,5480
1591333200000,31,5481
1591419600000,32,5482
1591506000000,30,5483
1591592400000,24,5484
1591678800000,33,5485
1591765200000,27,5486
1591851600000,29,5487
1591938000000,36,5488
1592024400000,25,5489
1592110800000,33,5490
1592197200000,29,5491
1592283600000,44,5492
1592370000000,31,5493
1592456400000,29,5494
1592542800000,22,5495
1592629200000,35,5496
1592715600000,34,5497
1592802000000,48,5498
1592888400000,50,5499
1592974800000,33,5500
1593061200000,44,5501
1593147600000,33,5502
1593234000000,38,5503
1593320400000,35,5504
1593406800000,30,5505
1593493200000,23,5506
1593579600000,22,5507
1593666000000,8,5508
1593752400000,2,5509
