Date,Deaths,ObjectId
1583384400000,1,25092
1583470800000,1,25093
1583816400000,1,25094
1584162000000,2,25095
1584248400000,1,25096
1584421200000,3,25097
1584507600000,1,25098
1584594000000,2,25099
1584680400000,2,25100
1584766800000,7,25101
1584853200000,3,25102
1584939600000,5,25103
1585026000000,14,25104
1585112400000,20,25105
1585198800000,13,25106
1585285200000,18,25107
1585371600000,12,25108
1585458000000,19,25109
1585544400000,22,25110
1585630800000,31,25111
1585717200000,31,25112
1585803600000,36,25113
1585890000000,30,25114
1585976400000,34,25115
1586062800000,43,25116
1586149200000,44,25117
1586235600000,44,25118
1586322000000,44,25119
1586408400000,39,25120
1586494800000,41,25121
1586581200000,41,25122
1586667600000,36,25123
1586754000000,45,25124
1586840400000,49,25125
1586926800000,42,25126
1587013200000,43,25127
1587099600000,56,25128
1587186000000,39,25129
1587272400000,51,25130
1587358800000,50,25131
1587445200000,47,25132
1587531600000,44,25133
1587618000000,52,25134
1587704400000,39,25135
1587790800000,41,25136
1587877200000,50,25137
1587963600000,42,25138
1588050000000,54,25139
1588136400000,45,25140
1588222800000,52,25141
1588309200000,51,25142
1588395600000,30,25143
1588482000000,41,25144
1588568400000,63,25145
1588654800000,39,25146
1588741200000,49,25147
1588827600000,42,25148
1588914000000,34,25149
1589000400000,32,25150
1589086800000,38,25151
1589173200000,45,25152
1589259600000,43,25153
1589346000000,39,25154
1589432400000,45,25155
1589518800000,34,25156
1589605200000,37,25157
1589691600000,42,25158
1589778000000,24,25159
1589864400000,38,25160
1589950800000,40,25161
1590037200000,38,25162
1590123600000,38,25163
1590210000000,41,25164
1590296400000,37,25165
1590382800000,36,25166
1590469200000,24,25167
1590555600000,41,25168
1590642000000,40,25169
1590728400000,28,25170
1590814800000,37,25171
1590901200000,35,25172
1590987600000,32,25173
1591074000000,41,25174
1591160400000,40,25175
1591246800000,25,25176
1591333200000,30,25177
1591419600000,33,25178
1591506000000,30,25179
1591592400000,25,25180
1591678800000,32,25181
1591765200000,27,25182
1591851600000,31,25183
1591938000000,38,25184
1592024400000,26,25185
1592110800000,32,25186
1592197200000,31,25187
1592283600000,46,25188
1592370000000,32,25189
1592456400000,33,25190
1592542800000,27,25191
1592629200000,41,25192
1592715600000,37,25193
1592802000000,56,25194
1592888400000,58,25195
1592974800000,41,25196
1593061200000,52,25197
1593147600000,46,25198
1593234000000,53,25199
1593320400000,53,25200
1593406800000,51,25201
1593493200000,51,25202
1593579600000,72,25203
1593666000000,79,25204
1593752400000,77,25205
1593838800000,88,25206
1593925200000,79,25207
1594011600000,106,25208
1594098000000,105,25209
1594184400000,137,25210
1594270800000,129,25211
1594357200000,122,25212
1594443600000,147,25213
1594530000000,151,25214
1594616400000,171,25215
1594702800000,164,25216
1594789200000,176,25217
1594875600000,200,25218
1594962000000,193,25219
1595048400000,180,25220
1595134800000,204,25221
1595221200000,203,25222
1595307600000,213,25223
1595394000000,200,25224
1595480400000,225,25225
1595566800000,225,25226
1595653200000,221,25227
1595739600000,211,25228
1595826000000,202,25229
1595912400000,223,25230
1595998800000,221,25231
1596085200000,235,25232
1596171600000,232,25233
1596258000000,224,25234
1596344400000,198,25235
1596430800000,217,25236
1596517200000,237,25237
1596603600000,230,25238
1596690000000,213,25239
1596776400000,205,25240
1596862800000,158,25241
1596949200000,171,25242
1597035600000,182,25243
1597122000000,186,25244
1597208400000,181,25245
1597294800000,177,25246
1597381200000,158,25247
1597467600000,173,25248
1597554000000,129,25249
1597640400000,137,25250
1597726800000,147,25251
1597813200000,158,25252
1597899600000,140,25253
1597986000000,144,25254
1598072400000,119,25255
1598158800000,111,25256
1598245200000,91,25257
1598331600000,118,25258
1598418000000,128,25259
1598504400000,92,25260
1598590800000,119,25261
1598677200000,97,25262
1598763600000,84,25263
1598850000000,95,25264
1598936400000,96,25265
1599022800000,89,25266
1599109200000,86,25267
1599195600000,97,25268
1599282000000,85,25269
1599368400000,95,25270
1599454800000,83,25271
1599541200000,72,25272
1599627600000,85,25273
1599714000000,66,25274
1599800400000,71,25275
1599886800000,45,25276
1599973200000,60,25277
1600059600000,63,25278
1600146000000,67,25279
1600232400000,59,25280
1600318800000,48,25281
1600405200000,54,25282
1600491600000,58,25283
1600578000000,50,25284
1600664400000,61,25285
1600750800000,62,25286
1600837200000,66,25287
1600923600000,42,25288
1601010000000,58,25289
1601096400000,50,25290
1601182800000,43,25291
1601269200000,37,25292
1601355600000,36,25293
1601442000000,37,25294
1601528400000,40,25295
1601614800000,39,25296
1601701200000,31,25297
1601787600000,37,25298
1601874000000,29,25299
1601960400000,39,25300
1602046800000,52,25301
1602133200000,29,25302
1602219600000,32,25303
1602306000000,23,25304
1602392400000,29,25305
1602478800000,18,25306
1602565200000,19,25307
1602651600000,21,25308
1602738000000,11,25309
1602824400000,13,25310
1602910800000,11,25311
1602997200000,18,25312
1603083600000,8,25313
1603170000000,2,25314
1603256400000,2,25315
